config,config_name,prompt,task,correct,flake8_total,flake8_ws,flake8_nonws,flake8_W291,flake8_W293,flake8_W391,flake8_E303,flake8_codes,raw_loc,lloc,sloc,comments,blank,radon_raw_ok,bandit_loc,cc_mean,cc_max,cc_blocks,radon_cc_ok,style_per100_lloc,style_per100_sloc,style_nonws_per100_lloc,bandit_total,bandit_high,bandit_medium,bandit_low,bandit_undef,bandit_conf_high,bandit_conf_medium,bandit_conf_low,bandit_tests,semgrep_total,semgrep_error,semgrep_warning,semgrep_info,semgrep_rules,stored_lint_issues,stored_security_issues,stored_complexity_avg,stored_lint_score,stored_security_score,stored_complexity_score
sonnet45-sec,Claude Sonnet 4.5,sec,task092,0,6,6,0,0,6,0,0,W293:6,46,25,24,11,8,1,28,1.0,1,1,1,24.0,25.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task093,1,17,17,0,0,17,0,0,W293:17,85,38,32,7,17,1,61,4.0,5,5,1,44.7368,53.125,0.0,1,0,0,1,0,1,0,0,B110:1,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task094,1,15,15,0,0,15,0,0,W293:15,93,38,45,14,17,1,62,11.0,11,1,1,39.4737,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task095,1,15,15,0,0,15,0,0,W293:15,60,27,26,9,15,1,36,10.0,10,1,1,55.5556,57.6923,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task096,1,9,9,0,0,9,0,0,W293:9,46,24,22,5,9,1,32,10.0,10,1,1,37.5,40.9091,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task097,1,11,11,0,0,11,0,0,W293:11,52,22,21,7,13,1,32,9.0,9,1,1,50.0,52.381,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task098,1,13,13,0,0,13,0,0,W293:13,60,29,28,9,13,1,38,11.0,11,1,1,44.8276,46.4286,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task099,1,12,12,0,0,12,0,0,W293:12,58,27,26,9,12,1,37,10.0,10,1,1,44.4444,46.1538,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task10,1,8,8,0,0,8,0,0,W293:8,83,43,48,8,12,1,63,8.5,11,2,1,18.6047,16.6667,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task100,1,7,7,0,0,7,0,0,W293:7,46,24,23,6,7,1,33,8.0,8,1,1,29.1667,30.4348,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task101,1,3,3,0,0,3,0,0,W293:3,14,11,9,0,3,1,11,2.0,3,3,1,27.2727,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task102,1,12,12,0,0,12,0,0,W293:12,71,29,21,4,16,1,51,2.1429,3,7,1,41.3793,57.1429,0.0,1,0,0,1,0,1,0,0,B110:1,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task103,1,23,23,0,0,23,0,0,W293:23,121,59,53,9,23,1,90,6.0,9,6,1,38.9831,43.3962,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task104,1,18,18,0,0,18,0,0,W293:18,110,46,39,6,24,1,80,3.3333,6,6,1,39.1304,46.1538,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task105,0,19,18,1,0,18,0,0,F401:1;W293:18,106,56,55,19,21,1,67,10.0,10,1,1,33.9286,34.5455,1.7857,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task106,1,13,13,0,0,13,0,0,W293:13,70,35,34,13,13,1,44,11.0,11,1,1,37.1429,38.2353,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task107,1,6,6,0,0,6,0,0,W293:6,36,15,16,3,6,1,27,7.0,7,1,1,40.0,37.5,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task108,1,14,12,2,0,12,0,0,E501:1;F541:1;W293:12,62,31,33,6,14,1,42,17.0,17,1,1,45.1613,42.4242,6.4516,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task109,1,4,4,0,0,4,0,0,W293:4,27,15,13,2,4,1,21,3.0,3,1,1,26.6667,30.7692,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task11,1,8,8,0,0,8,0,0,W293:8,60,35,34,9,8,1,44,17.0,17,1,1,22.8571,23.5294,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task110,1,9,9,0,1,8,0,0,W291:1;W293:8,50,19,18,9,8,1,33,8.0,8,1,1,47.3684,50.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task111,1,6,6,0,0,6,0,0,W293:6,35,15,14,5,6,1,24,7.0,7,1,1,40.0,42.8571,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task112,1,16,16,0,0,16,0,0,W293:16,78,42,41,11,16,1,51,29.0,29,1,1,38.0952,39.0244,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task113,1,10,10,0,0,10,0,0,W293:10,49,19,25,5,10,1,34,6.0,6,1,1,52.6316,40.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task114,1,12,12,0,0,12,0,0,W293:12,57,29,27,9,12,1,36,13.0,13,1,1,41.3793,44.4444,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task115,1,13,13,0,0,13,0,0,W293:13,57,26,24,13,13,1,31,11.0,11,1,1,50.0,54.1667,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task116,1,8,8,0,0,8,0,0,W293:8,45,22,21,10,8,1,28,5.0,5,1,1,36.3636,38.0952,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task117,1,9,9,0,0,9,0,0,W293:9,39,17,16,4,9,1,26,8.0,8,1,1,52.9412,56.25,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task118,1,12,12,0,0,12,0,0,W293:12,67,32,30,8,12,1,47,6.0,6,1,1,37.5,40.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task119,1,16,14,2,0,14,0,0,F541:2;W293:14,67,38,37,7,14,1,46,15.0,15,1,1,42.1053,43.2432,5.2632,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task12,1,16,16,0,0,16,0,0,W293:16,88,44,42,12,18,1,58,11.0,11,1,1,36.3636,38.0952,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task120,1,19,19,0,0,19,0,0,W293:19,115,59,56,12,21,1,82,4.0,5,6,1,32.2034,33.9286,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task121,1,9,7,2,0,7,0,0,F541:1;F841:1;W293:7,47,19,18,8,9,1,30,9.0,9,1,1,47.3684,50.0,10.5263,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task122,1,14,10,4,0,10,0,0,F541:2;F841:2;W293:10,56,22,21,12,12,1,32,6.0,6,1,1,63.6364,66.6667,18.1818,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task123,1,11,11,0,0,11,0,0,W293:11,91,60,53,0,19,1,72,3.3,9,10,1,18.3333,20.7547,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task124,1,21,21,0,0,21,0,0,W293:21,83,35,28,12,21,1,52,1.6667,2,6,1,60.0,75.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task125,1,12,12,0,0,12,0,0,W293:12,46,22,18,4,12,1,30,2.25,4,4,1,54.5455,66.6667,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task126,1,15,15,0,0,15,0,0,W293:15,77,39,32,3,21,1,53,2.3636,5,11,1,38.4615,46.875,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task127,1,13,13,0,0,13,0,0,W293:13,66,30,25,0,15,1,51,3.0,4,5,1,43.3333,52.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task128,1,10,8,2,0,8,0,0,F401:2;W293:8,52,24,23,7,11,1,34,6.0,6,1,1,41.6667,43.4783,8.3333,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task13,1,9,9,0,0,9,0,0,W293:9,43,16,15,10,11,1,22,5.0,5,1,1,56.25,60.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task130,1,18,18,0,0,18,0,0,W293:18,91,54,48,10,20,1,61,2.5714,5,7,1,33.3333,37.5,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task131,1,9,9,0,0,9,0,0,W293:9,45,18,16,5,11,1,29,2.3333,3,3,1,50.0,56.25,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task132,1,11,11,0,0,11,0,0,W293:11,61,32,30,7,13,1,41,7.0,7,1,1,34.375,36.6667,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task133,1,13,12,1,3,9,0,0,E129:1;W291:3;W293:9,51,19,21,9,11,1,31,10.0,10,1,1,68.4211,61.9048,5.2632,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task134,1,12,12,0,0,12,0,0,W293:12,58,26,24,9,14,1,35,4.0,4,1,1,46.1538,50.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task135,1,18,18,0,0,18,0,0,W293:18,100,54,53,20,20,1,62,15.0,15,1,1,33.3333,33.9623,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task136,1,9,9,0,1,8,0,0,W291:1;W293:8,36,14,13,4,8,1,24,6.0,6,1,1,64.2857,69.2308,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task137,1,12,12,0,0,12,0,0,W293:12,66,37,35,9,14,1,43,13.0,13,1,1,32.4324,34.2857,0.0,1,0,0,1,0,1,0,0,B110:1,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task138,1,8,7,1,0,7,0,0,E501:1;W293:7,40,16,15,5,7,1,28,6.0,6,1,1,50.0,53.3333,6.25,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task139,1,6,6,0,0,6,0,0,W293:6,37,17,16,5,6,1,26,7.0,7,1,1,35.2941,37.5,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task14,1,16,16,0,1,15,0,0,W291:1;W293:15,76,41,39,9,17,1,51,12.0,12,1,1,39.0244,41.0256,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task140,1,12,11,1,1,10,0,0,E129:1;W291:1;W293:10,54,25,26,9,10,1,35,13.0,13,1,1,48.0,46.1538,4.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task141,1,19,19,0,0,19,0,0,W293:19,91,50,46,13,19,1,59,16.0,16,1,1,38.0,41.3043,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task142,1,18,18,0,0,18,0,0,W293:18,77,37,35,10,20,1,47,17.0,17,1,1,48.6486,51.4286,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task143,1,19,19,0,0,19,0,0,W293:19,94,40,38,13,23,1,58,7.5,11,2,1,47.5,50.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task144,1,10,10,0,0,10,0,0,W293:10,52,27,26,6,10,1,36,11.0,11,1,1,37.037,38.4615,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task145,0,18,18,0,0,18,0,0,W293:18,81,42,40,12,18,1,51,18.0,18,1,1,42.8571,45.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task146,1,9,9,0,0,9,0,0,W293:9,52,21,20,12,9,1,31,12.0,12,1,1,42.8571,45.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task147,1,9,9,0,0,9,0,0,W293:9,76,46,45,15,9,1,55,22.0,22,1,1,19.5652,20.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task148,1,10,10,0,0,10,0,0,W293:10,54,19,23,14,12,1,33,5.0,5,1,1,52.6316,43.4783,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task149,1,22,22,0,0,22,0,0,W293:22,104,52,57,14,22,1,68,11.0,11,1,1,42.3077,38.5965,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task15,0,16,15,1,0,15,0,0,F401:1;W293:15,107,56,54,10,19,1,78,11.0,17,2,1,28.5714,29.6296,1.7857,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task150,1,10,10,0,0,10,0,0,W293:10,84,49,48,14,12,1,58,18.0,18,1,1,20.4082,20.8333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task151,1,11,11,0,0,11,0,0,W293:11,52,24,22,8,11,1,33,9.0,9,1,1,45.8333,50.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task152,1,27,27,0,0,27,0,0,W293:27,165,79,69,19,35,1,113,7.5,9,4,1,34.1772,39.1304,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task153,1,11,11,0,0,11,0,0,W293:11,64,28,27,13,13,1,39,8.0,8,1,1,39.2857,40.7407,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task154,1,19,18,1,0,18,0,0,F401:1;W293:18,89,37,35,10,22,1,57,4.5,5,2,1,51.3514,54.2857,2.7027,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task155,1,13,13,0,0,13,0,0,W293:13,67,32,37,6,13,1,48,10.0,10,1,1,40.625,35.1351,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task156,1,10,10,0,0,10,0,0,W293:10,52,24,23,8,10,1,34,14.0,14,1,1,41.6667,43.4783,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task157,1,8,8,0,0,8,0,0,W293:8,40,15,14,7,8,1,25,5.0,5,1,1,53.3333,57.1429,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task158,1,12,12,0,0,12,0,0,W293:12,56,25,24,9,12,1,35,11.0,11,1,1,48.0,50.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task159,1,11,11,0,0,11,0,0,W293:11,52,21,20,9,13,1,30,14.0,14,1,1,52.381,55.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task160,1,17,15,2,0,15,0,0,F401:1;F841:1;W293:15,95,41,39,11,19,1,65,9.0,9,2,1,41.4634,43.5897,4.878,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task161,1,21,20,1,0,20,0,0,F401:1;W293:20,88,34,39,12,22,1,54,14.0,14,1,1,61.7647,53.8462,2.9412,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task162,1,14,14,0,0,14,0,0,W293:14,87,37,35,16,16,1,55,9.0,9,2,1,37.8378,40.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task163,1,28,28,0,0,28,0,0,W293:28,164,96,89,23,34,1,109,14.5,19,2,1,29.1667,31.4607,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task164,1,20,20,0,0,20,0,0,W293:20,108,52,50,14,22,1,72,12.0,12,2,1,38.4615,40.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task165,1,33,33,0,0,33,0,0,W293:33,143,58,54,13,39,1,91,6.25,8,4,1,56.8966,61.1111,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task166,1,10,10,0,0,10,0,0,W293:10,54,22,20,6,12,1,36,6.0,6,1,1,45.4545,50.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task167,1,21,21,0,0,21,0,0,W293:21,91,37,35,10,25,1,56,6.0,8,2,1,56.7568,60.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task168,1,21,21,0,0,21,0,0,W293:21,122,75,70,13,25,1,86,9.3333,11,3,1,28.0,30.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task169,1,31,31,0,0,31,0,0,W293:31,121,53,50,18,33,1,70,10.0,12,2,1,58.4906,62.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task17,1,9,9,0,0,9,0,0,W293:9,57,31,27,7,9,1,41,4.0,4,1,1,29.0323,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task170,1,12,11,1,0,11,0,0,E302:1;W293:11,60,25,24,11,12,1,37,7.0,7,1,1,48.0,50.0,4.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task171,1,13,13,0,0,13,0,0,W293:13,74,28,34,11,15,1,48,13.0,13,1,1,46.4286,38.2353,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task172,1,8,8,0,0,8,0,0,W293:8,58,19,29,5,10,1,43,5.0,5,1,1,42.1053,27.5862,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task173,1,19,18,1,0,18,0,0,F841:1;W293:18,115,47,65,15,20,1,80,15.0,15,1,1,40.4255,29.2308,2.1277,3,0,3,0,0,0,0,3,B608:3,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task174,1,22,21,1,0,21,0,0,F841:1;W293:21,86,39,37,14,23,1,49,15.0,15,1,1,56.4103,59.4595,2.5641,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task175,1,12,12,0,0,12,0,0,W293:12,85,41,38,5,14,1,66,3.6,7,5,1,29.2683,31.5789,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task176,0,22,22,0,0,22,0,0,W293:22,100,42,37,12,24,1,64,3.4,5,5,1,52.381,59.4595,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task177,0,19,19,0,0,19,0,0,W293:19,89,41,35,1,21,1,67,2.1667,3,6,1,46.3415,54.2857,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task178,1,16,16,0,0,16,0,0,W293:16,96,53,48,14,18,1,68,3.6,8,5,1,30.1887,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task179,1,23,23,0,0,23,0,0,W293:23,117,48,43,16,25,1,76,4.2,7,5,1,47.9167,53.4884,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task180,1,17,17,0,0,17,0,0,W293:17,98,65,58,6,19,1,75,3.6667,7,9,1,26.1538,29.3103,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task181,1,24,22,2,0,22,0,0,F401:2;W293:22,118,68,52,5,36,1,77,1.6316,5,19,1,35.2941,46.1538,2.9412,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task182,1,28,28,0,0,28,0,0,W293:28,137,51,38,0,33,1,104,1.5,2,12,1,54.902,73.6842,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task183,1,14,14,0,0,14,0,0,W293:14,69,46,38,5,18,1,46,2.0,4,10,1,30.4348,36.8421,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task184,1,16,16,0,0,16,0,0,W293:16,82,42,36,3,16,1,63,2.5,5,6,1,38.0952,44.4444,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task185,1,19,19,0,0,19,0,0,W293:19,97,39,35,12,25,1,60,6.0,8,3,1,48.7179,54.2857,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task186,1,30,29,1,0,29,0,0,F541:1;W293:29,130,77,73,16,31,1,84,3.0,3,1,1,38.961,41.0959,1.2987,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task187,1,8,8,0,0,8,0,0,W293:8,41,15,14,6,10,1,25,6.0,6,1,1,53.3333,57.1429,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task188,1,20,20,0,0,20,0,0,W293:20,116,68,63,15,22,1,79,2.0,2,1,1,29.4118,31.746,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet45-sec,Claude Sonnet 4.5,sec,task189,1,18,18,0,0,18,0,0,W293:18,96,45,40,17,22,1,57,6.0,7,2,1,40.0,45.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task018,1,0,0,0,0,0,0,0,,20,14,13,0,3,1,17,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task019,1,0,0,0,0,0,0,0,,34,25,23,0,7,1,27,2.1667,3,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task02,1,0,0,0,0,0,0,0,,2,3,2,0,0,1,2,1.0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task020,1,0,0,0,0,0,0,0,,11,12,11,0,0,1,11,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task021,1,0,0,0,0,0,0,0,,49,29,27,0,9,1,40,10.0,10,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task022,1,0,0,0,0,0,0,0,,7,7,7,0,0,1,7,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task023,1,0,0,0,0,0,0,0,,14,10,10,0,4,1,10,2.0,2,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task024,1,0,0,0,0,0,0,0,,40,29,27,0,7,1,33,3.3333,4,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task025,1,0,0,0,0,0,0,0,,6,7,6,0,0,1,6,3.0,3,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
sonnet5-std,Claude Sonnet 5,std,task026,1,0,0,0,0,0,0,0,,19,9,7,0,5,1,14,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
